year,tier,education_raw,graduate_plus,education_rule,records
2015,gp_ward,DIPLOMA IN BIOMEDICAL ENGINEERING,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN CHEMICAL ENGG,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN CIVIL,0,recognized qualification,3
2015,gp_ward,DIPLOMA IN CIVIL ENGINEERING,0,recognized qualification,11
2015,gp_ward,DIPLOMA IN CIVIL ENGINEERNG,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN CO-OPERATION,0,recognized qualification,3
2015,gp_ward,DIPLOMA IN COMMERCIAL PRACTICE,0,recognized qualification,3
2015,gp_ward,DIPLOMA IN COMPUTER,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN COMPUTER APPLICATION,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN COMPUTER ENGINEERING,0,recognized qualification,3
2015,gp_ward,DIPLOMA IN COMPUTER SCIENCE,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN COMPUTER SOFTWARE AND APPLICATION,0,recognized qualification,1
2015,gp_ward,"DIPLOMA IN DANCE ,KERALA KALAMANDALAM",0,recognized qualification,1
2015,gp_ward,DIPLOMA IN ELECTRICAL,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN ELECTRICAL ENGGINEERING,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN ELECTRICAL ENGINEERING,0,recognized qualification,5
2015,gp_ward,DIPLOMA IN ELECTRONICS,0,recognized qualification,4
2015,gp_ward,DIPLOMA IN ELECTRONICS ENGG.,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN ELECTRONICS ENGINEERING,0,recognized qualification,2
2015,gp_ward,DIPLOMA IN ENGINEERING,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN ENGINEERING (ELECTRICAL),0,recognized qualification,1
2015,gp_ward,DIPLOMA IN FINE ARTS,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN FIRST AID AND PRACTICAL NURSING COURSE,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN GENERAL NURSING,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN HOMEO MEDICINE,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN HOTEL MANAGEMENT FROM IHMCTAM MUMBAI,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN MARINE MECHANICAL FITTER,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN MECHANICAL ENGINEER,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN MECHANICAL ENGINEERING,0,recognized qualification,2
2015,gp_ward,DIPLOMA IN MEDICAL LAB TECHNICIAN,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN MEDICAL LABORATORY TECHNICIAN,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN NURSING,0,recognized qualification,2
2015,gp_ward,DIPLOMA IN PAINTING,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN PHARMACY,0,recognized qualification,4
2015,gp_ward,DIPLOMA IN PRINTING,0,recognized qualification,1
2015,gp_ward,DIPLOMA IN PRINTING TECHNOLOGY,0,recognized qualification,1
2015,gp_ward,DIPLOMA IT,0,recognized qualification,1
2015,gp_ward,DIPLOMA MANAGEMENT,0,recognized qualification,1
2015,gp_ward,DIPLOMA(CO-OPERATIVE),0,recognized qualification,1
2015,gp_ward,DIPLOMA(HINDI),0,recognized qualification,1
2015,gp_ward,DMLT,NA,unclassified,2
2015,gp_ward,DOING DEGREE,1,recognized qualification,1
2015,gp_ward,DOING MBA,1,recognized qualification,1
2015,gp_ward,DPHRAM,NA,unclassified,1
2015,gp_ward,DRAFTSMAN (CIVIL),NA,unclassified,1
2015,gp_ward,DRT,NA,unclassified,1
2015,gp_ward,ECONOMICS,NA,unclassified,2
2015,gp_ward,EIGHT,NA,unclassified,4
2015,gp_ward,EIGHT STANDARD,NA,unclassified,8
2015,gp_ward,EIGHT STANDERD,NA,unclassified,1
2015,gp_ward,EIGHT STANDERED,NA,unclassified,1
2015,gp_ward,EIGHTH,0,recognized qualification,5
2015,gp_ward,EIGHTH PASS,0,recognized qualification,1
2015,gp_ward,EIGHTH STANDARD,0,recognized qualification,12
2015,gp_ward,"EIGHTH STANDARD,URDU",0,recognized qualification,1
2015,gp_ward,EIGHTH STD,0,recognized qualification,1
2015,gp_ward,ELECTRICAL ENGINEERING,NA,unclassified,1
2015,gp_ward,ELECTRONICS & COMMUNICATION SYSYTEM,NA,unclassified,1
2015,gp_ward,ENGLISH STENOGRAPHY,NA,unclassified,1
2015,gp_ward,FIFTH,0,recognized qualification,13
2015,gp_ward,FIFTH CLASS,0,recognized qualification,3
2015,gp_ward,FIFTH STANDARD,0,recognized qualification,3
2015,gp_ward,FIFTH STANDARED,0,recognized qualification,1
2015,gp_ward,FIFTH STANDERED,0,recognized qualification,1
2015,gp_ward,FIFTH STD,0,recognized qualification,5
2015,gp_ward,FIRST STANDARD,NA,unclassified,1
2015,gp_ward,FOURTH,0,recognized qualification,4
2015,gp_ward,FOURTH CLASS,0,recognized qualification,1
2015,gp_ward,FOURTH STANDARD,0,recognized qualification,4
2015,gp_ward,FOURTH STD,0,recognized qualification,1
2015,gp_ward,GANAPRAVEEN (VAYPPATT),NA,unclassified,1
2015,gp_ward,GENERAL NURSE,NA,unclassified,2
2015,gp_ward,GENERAL NURSING,NA,unclassified,2
2015,gp_ward,GENERAL NURSING AND MIDWIFERY,NA,unclassified,2
2015,gp_ward,GNM,NA,unclassified,2
2015,gp_ward,GRADUATE,1,recognized qualification,6
2015,gp_ward,GRADUATE BSC,1,recognized qualification,1
2015,gp_ward,GRADUATION,1,recognized qualification,5
2015,gp_ward,GRADUATION COMPLETED,1,recognized qualification,1
2015,gp_ward,GRADUATION PASSED,1,recognized qualification,2
2015,gp_ward,GRADUTE,NA,unclassified,1
2015,gp_ward,H S A HINDI,NA,unclassified,1
2015,gp_ward,H.D.C,NA,unclassified,1
2015,gp_ward,H.T.T.C (DIPLOMA IN HINDI),0,recognized qualification,1
2015,gp_ward,"HDC,HINDI,PRAVEEN",NA,unclassified,1
2015,gp_ward,HEALTH INSPECTOR TRAINING,NA,unclassified,1
2015,gp_ward,HI DCA,NA,unclassified,1
2015,gp_ward,HIGH SCHOOL,0,recognized qualification,2
2015,gp_ward,HIGH SCHOOL(NINETH STANDARD),0,recognized qualification,1
2015,gp_ward,HIGHER SECONDARY,0,recognized qualification,15
2015,gp_ward,HIGHER SECONDARY (+2),0,recognized qualification,1
2015,gp_ward,"HIGHER SECONDARY , CTTC",0,recognized qualification,1
2015,gp_ward,"HIGHER SECONDARY, CTTC",0,recognized qualification,1
2015,gp_ward,HIGHSCHOOL,NA,unclassified,1
2015,gp_ward,HINDI,NA,unclassified,1
2015,gp_ward,HINDI B.ED,1,recognized qualification,1
2015,gp_ward,HINDI BED,1,recognized qualification,1
2015,gp_ward,HINDI PRAVEEN,NA,unclassified,3
2015,gp_ward,HINDI PRAVEEN - B.ED,1,recognized qualification,1
2015,gp_ward,"HINDI PRAVEEN, S S L C",0,recognized qualification,1
2015,gp_ward,HINDI SAHITHYACHARYA,NA,unclassified,2
2015,gp_ward,HINDI VIDVAN,NA,unclassified,1
2015,gp_ward,HINDI VIDWAN (DIPOLMA),NA,unclassified,1
2015,gp_ward,HINDI VISARAD,NA,unclassified,2
2015,gp_ward,HOTEL MANAGEMENT,NA,unclassified,1
2015,gp_ward,HSC,0,recognized qualification,1
2015,gp_ward,HSE,NA,unclassified,2
2015,gp_ward,I,NA,unclassified,1
2015,gp_ward,I T A,NA,unclassified,1
2015,gp_ward,I T C,NA,unclassified,2
2015,gp_ward,I T I,NA,unclassified,4
2015,gp_ward,I.T DIPLOMA,0,recognized qualification,1
2015,gp_ward,I.T.C,0,recognized qualification,8
2015,gp_ward,I.T.C.,0,recognized qualification,1
2015,gp_ward,I.T.I,0,recognized qualification,25
2015,gp_ward,I.T.I.,0,recognized qualification,2
2015,gp_ward,II CLASS,NA,unclassified,1
2015,gp_ward,II ND CLASS,NA,unclassified,1
2015,gp_ward,III,NA,unclassified,1
2015,gp_ward,IITH STD,NA,unclassified,1
2015,gp_ward,INSTRUMENT ENGINEERING DIPLOMA,0,recognized qualification,1
2015,gp_ward,ITC,0,recognized qualification,9
2015,gp_ward,ITC FITTER,0,recognized qualification,1
2015,gp_ward,ITI,0,recognized qualification,38
2015,gp_ward,"ITI , BA",1,recognized qualification,1
2015,gp_ward,"ITI ,J.D.C",0,recognized qualification,1
2015,gp_ward,ITI CARPENTERY,0,recognized qualification,1
2015,gp_ward,ITI CIVIL (KGCE),0,recognized qualification,1
2015,gp_ward,ITI D/MAN CIVIL,0,recognized qualification,1
2015,gp_ward,ITI FITTER,0,recognized qualification,1
2015,gp_ward,ITI MECHANIC,0,recognized qualification,1
2015,gp_ward,ITI(D/CIVIL),0,recognized qualification,1
2015,gp_ward,ITI(ELECTRICIAN),0,recognized qualification,1
2015,gp_ward,"ITI, DIPLOMA",0,recognized qualification,1
2015,gp_ward,"ITI, S.S.L.C",0,recognized qualification,1
2015,gp_ward,"ITI, TYPE WRITTING SHORTHAND",0,recognized qualification,1
2015,gp_ward,IV,0,recognized qualification,6
2015,gp_ward,IV - STD,0,recognized qualification,1
2015,gp_ward,IV CLASS,0,recognized qualification,1
2015,gp_ward,IV STD,0,recognized qualification,4
2015,gp_ward,IV TH,0,recognized qualification,1
2015,gp_ward,IV TH STANDARD,0,recognized qualification,1
2015,gp_ward,IV TH STD,0,recognized qualification,1
2015,gp_ward,IV-TH STD,0,recognized qualification,2
2015,gp_ward,IVTH STD,NA,unclassified,1
2015,gp_ward,IX,0,recognized qualification,30
2015,gp_ward,IX CLASS,0,recognized qualification,4
2015,gp_ward,IX PASS,0,recognized qualification,1
2015,gp_ward,IX STD,0,recognized qualification,4
2015,gp_ward,IX TH,0,recognized qualification,7
2015,gp_ward,IX TH CLASS,0,recognized qualification,3
2015,gp_ward,IX TH STANDARD,0,recognized qualification,4
2015,gp_ward,IX TH STANDERED,0,recognized qualification,1
2015,gp_ward,IX TH STD,0,recognized qualification,7
2015,gp_ward,IXTH,NA,unclassified,4
2015,gp_ward,IXTH STANDARD,NA,unclassified,1
2015,gp_ward,IXTH STD,NA,unclassified,3
2015,gp_ward,J D C,NA,unclassified,4
2015,gp_ward,J T S L C,NA,unclassified,1
2015,gp_ward,J.D.C,NA,unclassified,6
2015,gp_ward,J.T.S.L.C,NA,unclassified,1
2015,gp_ward,JDC,NA,unclassified,8
2015,gp_ward,JPHN COURSE,NA,unclassified,1
2015,gp_ward,JUNIOR DEPLOMA CO-OPERATION,NA,unclassified,1
2015,gp_ward,JUNIOR DIPLOMA IN CO OPERATION,0,recognized qualification,1
2015,gp_ward,JUNIOR DIPLOMA IN CO-OPERATION,0,recognized qualification,1
2015,gp_ward,K.G.C ENGINEERIN,NA,unclassified,1
2015,gp_ward,K.G.C.E,NA,unclassified,1
2015,gp_ward,K.G.C.E. IN ENGINEERING,NA,unclassified,1
2015,gp_ward,KGCE (CIVIL),NA,unclassified,1
2015,gp_ward,KGTE,NA,unclassified,1
2015,gp_ward,L L B,1,recognized qualification,1
2015,gp_ward,L.L.B,1,recognized qualification,6
2015,gp_ward,LIC AGENT,NA,unclassified,1
2015,gp_ward,LLB,1,recognized qualification,11
2015,gp_ward,LLB (STUDYING),NA,unclassified,1
2015,gp_ward,LP,NA,unclassified,1
2015,gp_ward,M .A,1,recognized qualification,1
2015,gp_ward,M A,1,recognized qualification,9
2015,gp_ward,"M A , B.ED",1,recognized qualification,1
2015,gp_ward,"M A ARABIC,SET",1,recognized qualification,1
2015,gp_ward,M A BED,1,recognized qualification,1
2015,gp_ward,M A ECONOMICS,1,recognized qualification,2
2015,gp_ward,M A ENGLISH,1,recognized qualification,1
2015,gp_ward,M A MALAYALAM,1,recognized qualification,2
2015,gp_ward,M A POLITICAL SCIENCE,1,recognized qualification,1
2015,gp_ward,"M A, HDC",1,recognized qualification,1
2015,gp_ward,"M A, L L B",1,recognized qualification,1
2015,gp_ward,"M A, LLB",1,recognized qualification,1
2015,gp_ward,"M A, M ED",1,recognized qualification,1
2015,gp_ward,M B A,1,recognized qualification,2
2015,gp_ward,M COM,1,recognized qualification,1
2015,gp_ward,M ED,NA,unclassified,1
2015,gp_ward,"M SC , B ED",1,recognized qualification,1
2015,gp_ward,M SC. B.ED,1,recognized qualification,1
2015,gp_ward,M. COM,1,recognized qualification,4
2015,gp_ward,M. COM L.L.B,1,recognized qualification,1
2015,gp_ward,"M. COM, HDC, PGDCA",1,recognized qualification,1
2015,gp_ward,M.A,1,recognized qualification,27
2015,gp_ward,M.A &SANITARY INSPECTORS DIPLOMA,1,recognized qualification,1
2015,gp_ward,"M.A , B.ED",1,recognized qualification,1
2015,gp_ward,"M.A , B.ED , SET",1,recognized qualification,1
2015,gp_ward,"M.A , BED.",1,recognized qualification,1
2015,gp_ward,"M.A ,B.ED",1,recognized qualification,1
2015,gp_ward,M.A ARABIC,1,recognized qualification,2
2015,gp_ward,M.A B-ED,1,recognized qualification,1
2015,gp_ward,M.A B.ED,1,recognized qualification,5
2015,gp_ward,M.A BED,1,recognized qualification,3
2015,gp_ward,M.A DEGREE,1,recognized qualification,1
2015,gp_ward,M.A ECONOMICS,1,recognized qualification,5
2015,gp_ward,M.A ENGLISH,1,recognized qualification,1
2015,gp_ward,"M.A HINDI,B.ED",1,recognized qualification,1
2015,gp_ward,M.A HISTORY,1,recognized qualification,1
2015,gp_ward,"M.A HISTORY,M.A ENGLISH,COMMUNICATIVE ENGLISH, SANSKRIT SAHITHYA",1,recognized qualification,1
2015,gp_ward,M.A MALAYALAM,1,recognized qualification,1
2015,gp_ward,M.A(ENG) BED,1,recognized qualification,1
2015,gp_ward,"M.A, B ED.",1,recognized qualification,1
2015,gp_ward,"M.A, B.ED",1,recognized qualification,5
2015,gp_ward,"M.A, B.ED IN ENGLISH",1,recognized qualification,1
2015,gp_ward,"M.A, B.ED, SET",1,recognized qualification,1
2015,gp_ward,"M.A, BED",1,recognized qualification,2
2015,gp_ward,"M.A, BED, SET",1,recognized qualification,1
2015,gp_ward,"M.A, D.PHARM",1,recognized qualification,1
2015,gp_ward,"M.A, LLB",1,recognized qualification,1
2015,gp_ward,"M.A,B ED",1,recognized qualification,1
2015,gp_ward,"M.A,B.ED",1,recognized qualification,4
2015,gp_ward,"M.A,BED",1,recognized qualification,1
2015,gp_ward,"M.A,M.SC,M.S,M.ED,M.B.A,P.HD",1,recognized qualification,1
2015,gp_ward,M.A.,1,recognized qualification,1
2015,gp_ward,M.A. B.ED,1,recognized qualification,3
2015,gp_ward,M.A. BED,1,recognized qualification,1
2015,gp_ward,M.A. COMPLETED,1,recognized qualification,1
2015,gp_ward,M.A. ECONOMICS,1,recognized qualification,2
2015,gp_ward,M.A. ENGLISH,1,recognized qualification,1
2015,gp_ward,M.A. ENGLISH LITERATURE,1,recognized qualification,1
2015,gp_ward,M.A. HINDI,1,recognized qualification,1
2015,gp_ward,M.A. LLB.,1,recognized qualification,1
2015,gp_ward,M.A. MALAYALAM,1,recognized qualification,1
2015,gp_ward,M.A. SOCIOLOGY,1,recognized qualification,1
2015,gp_ward,M.A.(PHILOSOPHY),1,recognized qualification,1
2015,gp_ward,"M.A., B.ED",1,recognized qualification,2
2015,gp_ward,M.A.ECONOMICS,NA,unclassified,1
2015,gp_ward,M.A.ENGLISH B.ED,1,recognized qualification,1
2015,gp_ward,M.B.A,1,recognized qualification,5
2015,gp_ward,M.C.A,1,recognized qualification,1
2015,gp_ward,M.COM,1,recognized qualification,30
2015,gp_ward,M.COM COMPLETED,1,recognized qualification,1
2015,gp_ward,"M.COM, B ED",1,recognized qualification,1
2015,gp_ward,"M.COM, B. ED",1,recognized qualification,1
2015,gp_ward,"M.COM, B.ED, SET",1,recognized qualification,1
2015,gp_ward,"M.COM, HDC",1,recognized qualification,2
2015,gp_ward,"M.COM, MBA",1,recognized qualification,1
2015,gp_ward,"M.COM, P G D C A",1,recognized qualification,1
2015,gp_ward,"M.COM, PGDC",1,recognized qualification,1
2015,gp_ward,"M.COM,CA(INTER), CS(FINAL)",1,recognized qualification,1
2015,gp_ward,M.COM-CO-OPERATION,1,recognized qualification,1
2015,gp_ward,M.L.T,NA,unclassified,1
2015,gp_ward,M.S.W,1,recognized qualification,1
2015,gp_ward,M.SC,1,recognized qualification,1
2015,gp_ward,M.SC (GEOLOGY),1,recognized qualification,1
2015,gp_ward,M.SC ELECTRONICS,1,recognized qualification,1
2015,gp_ward,"M.SC MATHEMATICS, B.ED",1,recognized qualification,1
2015,gp_ward,"M.SC, BED",1,recognized qualification,2
2015,gp_ward,"M.SC,B.ED",1,recognized qualification,1
2015,gp_ward,M.SC. STATISTICS,1,recognized qualification,1
2015,gp_ward,M.TECH,1,recognized qualification,1
2015,gp_ward,MA,1,recognized qualification,20
2015,gp_ward,MA (ENGLISH),1,recognized qualification,1
2015,gp_ward,MA (LITERATURE),1,recognized qualification,1
2015,gp_ward,"MA , B ED",1,recognized qualification,1
2015,gp_ward,"MA , BED",1,recognized qualification,1
2015,gp_ward,"MA ,B ED",1,recognized qualification,1
2015,gp_ward,"MA ,BED",1,recognized qualification,2
2015,gp_ward,"MA ,LTTC ,SET",1,recognized qualification,1
2015,gp_ward,"MA ,M.ED,L.L.B",1,recognized qualification,1
2015,gp_ward,MA . BED,1,recognized qualification,1
2015,gp_ward,MA ARABIC,1,recognized qualification,1
2015,gp_ward,MA ARABIC(DOING),1,recognized qualification,1
2015,gp_ward,MA B ED,1,recognized qualification,1
2015,gp_ward,MA B.ED,1,recognized qualification,2
2015,gp_ward,MA BED,1,recognized qualification,4
2015,gp_ward,MA BED.,1,recognized qualification,1
2015,gp_ward,MA ECONOMICS,1,recognized qualification,4
2015,gp_ward,"MA ECONOMICS, B.ED",1,recognized qualification,1
2015,gp_ward,MA ENGLISH,1,recognized qualification,2
2015,gp_ward,"MA ENGLISH,HINDHI SAHITHYA RATNAM",1,recognized qualification,1
2015,gp_ward,MA HISTORY,1,recognized qualification,2
2015,gp_ward,MA LLB,1,recognized qualification,1
2015,gp_ward,MA MED,1,recognized qualification,1
2015,gp_ward,MA SAHITHYAM,1,recognized qualification,1
2015,gp_ward,MA SANSKRIT,1,recognized qualification,1
2015,gp_ward,MA SOCIOLOGY,1,recognized qualification,1
2015,gp_ward,MA(ECONOMICS)BED,1,recognized qualification,1
2015,gp_ward,MA(HINDI),1,recognized qualification,1
2015,gp_ward,MA(POLITICS) B.ED,1,recognized qualification,1
2015,gp_ward,"MA, B-ED",1,recognized qualification,1
2015,gp_ward,"MA, B.ED",1,recognized qualification,5
2015,gp_ward,"MA, B.ED ,SET, DCA",1,recognized qualification,1
2015,gp_ward,"MA, B.ED, NET",1,recognized qualification,1
2015,gp_ward,"MA, BED",1,recognized qualification,7
2015,gp_ward,"MA, BED, SET",1,recognized qualification,1
2015,gp_ward,"MA, BED,CLISC",1,recognized qualification,1
2015,gp_ward,"MA, BED.",1,recognized qualification,1
2015,gp_ward,"MA, HDC",1,recognized qualification,1
2015,gp_ward,"MA, HDC COMPLETED",1,recognized qualification,1
2015,gp_ward,"MA, HDC, DJC",1,recognized qualification,1
2015,gp_ward,"MA, LLB",1,recognized qualification,6
2015,gp_ward,"MA, M. ED",1,recognized qualification,1
2015,gp_ward,"MA, MED",1,recognized qualification,1
2015,gp_ward,"MA, MPHIL",1,recognized qualification,1
2015,gp_ward,"MA, MSW, B.ED",1,recognized qualification,1
2015,gp_ward,"MA,B.ED",1,recognized qualification,2
2015,gp_ward,"MA,BED",1,recognized qualification,6
2015,gp_ward,"MA,BED,MPHIL,PHD",1,recognized qualification,1
2015,gp_ward,"MA,BED,SET",1,recognized qualification,2
2015,gp_ward,"MA,LLB",1,recognized qualification,2
2015,gp_ward,"MA,MED.",1,recognized qualification,1
2015,gp_ward,MA. BED,1,recognized qualification,1
2015,gp_ward,"MA.(HISTORY), M.S.OFFICE",1,recognized qualification,1
2015,gp_ward,MA.BED,NA,unclassified,2
2015,gp_ward,MA.ECONOMICS,NA,unclassified,1
2015,gp_ward,MA.MPHIL,NA,unclassified,1
2015,gp_ward,"MAL.VIDWAN, L.T.T.C",NA,unclassified,1
2015,gp_ward,MALAYALA VIDWAN,NA,unclassified,1
2015,gp_ward,MALAYALAM VIDHWAN,NA,unclassified,1
2015,gp_ward,MALAYALAM VIDVAN,NA,unclassified,1
2015,gp_ward,MALAYALAM VIDWAN & L.T.T,NA,unclassified,1
2015,gp_ward,"MALAYALAM VIDWAN ,L.T.T",NA,unclassified,1
2015,gp_ward,MARINE ENGINEER,NA,unclassified,1
2015,gp_ward,MASTER IN TOURISM MANAGEMENT,NA,unclassified,1
2015,gp_ward,MASTER OF ARTS,NA,unclassified,1
2015,gp_ward,MBA,1,recognized qualification,14
2015,gp_ward,MBA (H.R),1,recognized qualification,1
2015,gp_ward,MBA (HR & FINANCE),1,recognized qualification,1
2015,gp_ward,"MBA , LLB",1,recognized qualification,1
2015,gp_ward,MBA(HRM),1,recognized qualification,1
2015,gp_ward,MBA(RESULT WAITED),1,recognized qualification,1
2015,gp_ward,"MBA, LLB",1,recognized qualification,1
2015,gp_ward,"MBA,LLB",1,recognized qualification,1
2015,gp_ward,"MBA,MA(ECONOMICS) HDC",1,recognized qualification,1
2015,gp_ward,MCA,1,recognized qualification,2
2015,gp_ward,"MCA, B.ED",1,recognized qualification,1
2015,gp_ward,MCOM,1,recognized qualification,9
2015,gp_ward,MCOM FINANCE,1,recognized qualification,1
2015,gp_ward,"MCOM, BED",1,recognized qualification,1
2015,gp_ward,"MCOM,BED,SET",1,recognized qualification,1
2015,gp_ward,MCOM.BLSC,NA,unclassified,1
2015,gp_ward,MLT,NA,unclassified,1
2015,gp_ward,MPED,NA,unclassified,1
2015,gp_ward,MSC B ED,1,recognized qualification,1
2015,gp_ward,MSC B.ED,1,recognized qualification,1
2015,gp_ward,MSC BED,1,recognized qualification,3
2015,gp_ward,MSC COMPUTER SCIENCE,1,recognized qualification,1
2015,gp_ward,MSC GEOLOGY,1,recognized qualification,1
2015,gp_ward,MSC MATHAMATICS,1,recognized qualification,1
2015,gp_ward,"MSC MATHS , B.ED , SET",1,recognized qualification,1
2015,gp_ward,MSC PSYCOLOGY,1,recognized qualification,1
2015,gp_ward,"MSC, BED",1,recognized qualification,1
2015,gp_ward,"MSC, BED, BPED",1,recognized qualification,1
2015,gp_ward,"MSC, LLB",1,recognized qualification,1
2015,gp_ward,"MSC,B.ED(ZOOLOGY)",1,recognized qualification,1
2015,gp_ward,"MSC,BED",1,recognized qualification,2
2015,gp_ward,"MSC,MPHIL,PHD",1,recognized qualification,1
2015,gp_ward,MSC. B ED,1,recognized qualification,1
2015,gp_ward,"MSC. BED, SET",1,recognized qualification,1
2015,gp_ward,MSC. INDUSTRIAL ELECTRONICS,1,recognized qualification,1
2015,gp_ward,MSC. LLB,1,recognized qualification,1
2015,gp_ward,MSW,1,recognized qualification,1
2015,gp_ward,MUSIC DIPLOMA,0,recognized qualification,1
2015,gp_ward,N C V T IN DRAFTMAN CIVIL,0,recognized qualification,1
2015,gp_ward,N.T.T.C,NA,unclassified,1
2015,gp_ward,NATIONAL DIPLOMA IN FINE ARTS,0,recognized qualification,1
2015,gp_ward,NIL,NA,missing or unspecified,4
2015,gp_ward,NINE,NA,unclassified,1
2015,gp_ward,NINE STANDARD,NA,unclassified,1
2015,gp_ward,NINENTH CLASS,NA,unclassified,1
2015,gp_ward,NINENTH STANDARD,NA,unclassified,1
2015,gp_ward,NINETH,0,recognized qualification,8
2015,gp_ward,NINETH CLASS,0,recognized qualification,5
2015,gp_ward,NINETH PASSED,0,recognized qualification,1
